Station_name,NO2,Type_of_station,X,Y,predicted,CV,predicted_CV,spatial_CV,predicted_spatialCV,residual,residual_CV,residual_spatialCV,model,product
Le-Locle,19.4044568245125,traffic,2548581,1212842,17.32035558786928,4,18.18986527644426,4,18.07360431713972,2.084101236643221,1.2145915480682419,1.3308525073727822,SLR,TROPOMI
Les-Giettes,3.23178082191781,background,2563267,1119297,7.7869991601948705,4,8.36234599062666,5,8.870143026760307,-4.555218338277061,-5.130565168708849,-5.638362204842497,SLR,TROPOMI
Locarno,21.8531680440771,traffic,2704690,1113855,24.928366764656463,1,25.46084320248295,2,24.6991926527249,-3.075198720579362,-3.607675158405847,-2.8460246086477987,SLR,TROPOMI
Lugano-Pregassona,19.8676795580111,background,2718385,1098300,14.63966606307342,1,14.773019902327784,2,13.020000864399307,5.228013494937681,5.0946596556833175,6.847678693611794,SLR,TROPOMI
Lugano-Università,24.51108033241,background,2717615,1096645,20.902439293560654,2,20.378088496137593,2,20.481557290960744,3.6086410388493455,4.1329918362724065,4.029523041449256,SLR,TROPOMI
Lustenau Wiesenrain,18.6744382022472,background,2767146,1253330,19.57492971777975,5,19.648012646464114,1,19.78765738804008,-0.9004915155325506,-0.973574444216915,-1.1132191857928824,SLR,TROPOMI
Luzern-Moosstrasse,35.2345205479452,traffic,2665789,1210898,26.98359072635763,1,27.667455232480766,4,27.206027261988233,8.250929821587572,7.567065315464436,8.02849328595697,SLR,TROPOMI
Magadino-Cadenazzo,15.2404432132964,background,2715500,1113200,10.123068864037364,5,6.647309094995432,2,10.422814411535075,5.117374349259036,8.593134118300968,4.817628801761325,SLR,TROPOMI
Massongex,13.6556164383562,industry,2564941,1121275,15.53221286900367,2,15.062333094867663,5,15.26026196959132,-1.8765964306474707,-1.4067166565114633,-1.6046455312351213,SLR,TROPOMI
Meilen-Bezirksgericht,15.133333333333301,traffic,2691909,1235880,16.918308610680494,2,16.585013876252226,3,17.845205855686867,-1.7849752773471934,-1.4516805429189255,-2.7118725223535662,SLR,TROPOMI
Mendrisio-A2,31.6330578512397,traffic,2719472,1081336,38.03910666906135,1,41.78068835652207,2,37.08864481167312,-6.406048817821649,-10.147630505282372,-5.455586960433422,SLR,TROPOMI
Mesocco-A13,15.3698060941828,traffic,2738060,1139050,21.99572274895133,3,22.29991781264278,2,21.99003607605198,-6.625916654768529,-6.930111718459978,-6.620229981869178,SLR,TROPOMI
Meyrin-Vaudagne,15.2978082191781,background,2494742,1120874,16.88356609284272,2,17.280957159131077,5,18.041261754241496,-1.5857578736646207,-1.9831489399529776,-2.743453535063397,SLR,TROPOMI
Moleno-A2,30.8827397260274,traffic,2719940,1126560,22.797774869519436,3,22.70299291934527,2,22.133562450855013,8.084964856507963,8.179746806682129,8.749177275172386,SLR,TROPOMI
Montana,10.1631578947368,background,2603346,1128235,9.145276579432622,3,9.290933625424469,2,8.836480453217964,1.0178813153041784,0.8722242693123317,1.3266774415188358,SLR,TROPOMI
Montreux,16.9458563535912,background,2559500,1142490,20.753960498267432,2,20.280892154883023,5,20.980648953460438,-3.808104144676232,-3.3350358012918235,-4.034792599869238,SLR,TROPOMI
Morges,21.3454545454545,background,2527930,1151552,28.327669500784772,2,28.473009234615454,4,29.030917149807685,-6.982214955330271,-7.127554689160952,-7.685462604353184,SLR,TROPOMI
Muttenz-Hard-A2,41.0131652661064,traffic,2615780,1265295,34.53917916718249,2,34.810924400876736,5,32.58241220935691,6.473986098923909,6.202240865229662,8.430753056749488,SLR,TROPOMI
Neuchâtel,25.2290960451977,traffic,2561518,1204935,22.761539136002597,3,23.00382970154184,4,23.35610803440827,2.4675569091951033,2.2252663436558606,1.872988010789431,SLR,TROPOMI
Neuhausen-Schaffhauserstrasse,28.536914600551,traffic,2688816,1282412,24.474811904218868,4,24.39902722922799,3,24.954142175510306,4.062102696332133,4.137887371323011,3.5827724250406945,SLR,TROPOMI
Nyon-Hôpital,15.7158774373259,background,2506900,1137640,23.593203405172044,2,23.63837851143309,5,23.601140594896293,-7.877325967846144,-7.922501074107188,-7.885263157570392,SLR,TROPOMI
Opfikon-Balsberg,33.6225274725275,traffic,2685351,1254830,39.232246249726586,1,41.89096409933539,3,40.09447157361562,-5.609718777199085,-8.26843662680789,-6.47194410108812,SLR,TROPOMI
Opfikon-Glattpark,25.3533149171271,background,2684665,1253012,25.01317897135626,3,24.832426584490612,3,25.88669131820404,0.3401359457708395,0.5208883326364884,-0.5333764010769393,SLR,TROPOMI
Payerne,11.5545205479452,background,2562285,1184775,10.49260816946948,2,11.449331117796492,4,10.88881617744901,1.0619123784757196,0.10518943014870885,0.66570437049619,SLR,TROPOMI
Rapperswil-Tüchelweier,20.3230555555556,traffic,2704856,1231660,22.817034049288022,4,23.136325802214465,3,23.76205038390397,-2.4939784937324205,-2.8132702466588633,-3.438994828348367,SLR,TROPOMI
Reiden-A2,25.2475274725275,traffic,2639560,1232110,24.489535865404953,1,24.69434798120014,5,24.843106434795246,0.7579916071225483,0.5531794913273629,0.4044210377322557,SLR,TROPOMI
Rigi-Seebodenalp,4.82657534246575,background,2677835,1213440,4.337133964141611,5,0.9972242837734151,4,4.202898011141216,0.48944137832413936,3.829351058692335,0.6236773313245338,SLR,TROPOMI
Rothenbrunnen-A13,21.7770718232044,traffic,2751540,1181150,23.476106185923822,3,23.62649012992638,1,22.757642810577543,-1.6990343627194235,-1.849418306721983,-0.9805709873731452,SLR,TROPOMI
San-Vittore,13.4232044198895,traffic,2728549,1122183,14.203770400258,5,13.471937705960814,2,13.790274739420191,-0.7805659803685003,-0.04873328607131455,-0.3670703195306917,SLR,TROPOMI
Saxon,14.5318681318681,background,2577566,1109764,11.669427335875266,1,9.84541717099082,2,11.204805673379129,2.8624407959928337,4.686450960877281,3.327062458488971,SLR,TROPOMI
Schupfart-Blind,8.77762039660057,background,2639304,1263441,7.136300934217327,5,5.816799740015925,5,8.129694072158664,1.641319462383243,2.9608206565846453,0.6479263244419062,SLR,TROPOMI
Schwyz,16.3969863013699,background,2691911,1208039,19.573186364494077,4,20.17823290745896,4,20.20309077146113,-3.1762000631241776,-3.7812466060890593,-3.806104470091231,SLR,TROPOMI
Sion,20.4603305785124,traffic,2593702,1120409,17.008995696313974,5,17.909560821112382,2,16.825381216101466,3.4513348821984273,2.550769757400019,3.6349493624109357,SLR,TROPOMI
Sion-Aéroport-A9,29.7285714285714,traffic,2592540,1118755,26.280673395720164,2,26.27848046947706,2,25.49542573822325,3.447898032851235,3.4500909590943394,4.233145690348149,SLR,TROPOMI
Sissach-Bützenen,15.1540166204986,background,2628415,1257193,15.636533637718781,3,15.506088422512395,5,15.613753294670484,-0.4825170172201805,-0.3520718020137945,-0.459736674171884,SLR,TROPOMI
Solothurn-Altwyberhüsli,15.4088154269972,background,2607067,1229160,16.001990338449172,5,16.76675833308247,5,16.690246366861487,-0.5931749114519711,-1.3579429060852704,-1.2814309398642862,SLR,TROPOMI
Solothurn-Werkhofstrasse,22.4402739726027,traffic,2607259,1228757,19.672265286544352,1,19.484445629752244,5,19.684690430744375,2.768008686058348,2.955828342850456,2.755583541858325,SLR,TROPOMI
St-Gallen-Blumenbergplatz,33.0806629834254,traffic,2746011,1254720,29.148777037725733,5,28.52067088074285,3,29.145840822848864,3.9318859456996655,4.55999210268255,3.934822160576534,SLR,TROPOMI
St-Gallen-Stuelegg,6.50413223140496,background,2747601,1252530,3.286951601693877,5,-0.39590795323571326,1,1.6069484480916407,3.217180629711083,6.900040184640673,4.89718378331332,SLR,TROPOMI
Tänikon,11.132782369146,background,2710500,1259810,12.992229303652767,5,12.74931538040297,3,13.95732026058504,-1.8594469345067672,-1.616533011256971,-2.824537891439041,SLR,TROPOMI
Thônex-Foron,17.4019178082192,background,2505254,1116758,15.523552526342698,1,15.06954698315311,5,15.995852456994918,1.8783652818765013,2.3323708250660893,1.4060653512242816,SLR,TROPOMI
Thun-Bälliz,20.3532544378698,background,2614380,1178750,17.474894130245683,4,18.03488902457712,1,17.57981550870172,2.878360307624117,2.318365413292682,2.77343892916808,SLR,TROPOMI
Thun-Pestalozzi,14.9313186813187,background,2614075,1178160,16.136074749891225,5,16.119691069410614,1,16.677556888612163,-1.2047560685725252,-1.1883723880919135,-1.7462382072934624,SLR,TROPOMI
Weinfelden-Berufsbildungszentrum,8.25,background,2725371,1269705,15.710222192072493,2,16.87523359378893,3,16.764446396073815,-7.460222192072493,-8.62523359378893,-8.514446396073815,SLR,TROPOMI
Winterthur-Veltheim,15.7108333333333,background,2696556,1262725,16.9665116662612,3,16.63735353094404,3,18.047301021945387,-1.2556783329279018,-0.9265201976107402,-2.336467688612087,SLR,TROPOMI
Yverdon-les-Bains,16.6079889807163,background,2538615,1181105,20.384955958340434,4,20.53168627598586,4,20.59574518534792,-3.7769669776241344,-3.923697295269559,-3.9877562046316193,SLR,TROPOMI
Zug,25.4345205479452,traffic,2681625,1224641,18.9943537647616,4,19.311375739796265,3,19.875186280828036,6.440166783183603,6.123144808148936,5.5593342671171655,SLR,TROPOMI
Zürich-Heubeeribüel,12.6069252077562,background,2685126,1248460,15.276603330485525,5,15.29304430411669,3,16.900565093052677,-2.6696781227293247,-2.686119096360489,-4.293639885296477,SLR,TROPOMI
Zürich-Kaserne,24.0316804407713,background,2682450,1247990,23.999586542172082,2,24.667644361329828,3,24.74570278469992,0.03209389859921785,-0.6359639205585275,-0.7140223439286189,SLR,TROPOMI
Zürich-Rosengartenstrasse,44.4698630136986,traffic,2682096,1249940,37.99333285256601,3,37.87371523361444,3,38.4285387361524,6.476530161132587,6.596147780084159,6.041324277546202,SLR,TROPOMI
Zürich-Schimmelstrasse,35.2633608815427,traffic,2681942,1247245,34.007704687785626,5,33.913272168125836,3,34.79777893682179,1.2556561937570763,1.3500887134168664,0.46558194472090975,SLR,TROPOMI
Zürich-Stampfenbachstrasse,26.2805479452055,traffic,2683146,1249020,34.16208763943467,1,35.70935584064946,3,34.79626575374841,-7.881539694229165,-9.428807895443956,-8.515717808542906,SLR,TROPOMI
