layers,neurons,epochs,batch.size,regularization,MSE_training,MSE_CV,MAE_training,MAE_CV,R2_training,R2_CV
4,20,50,3,NA,11.987001137837623,38.420137096752235,2.1644244529626397,4.69021411610015,0.8649471119725849,0.594228306449837
1,30,50,3,NA,13.968346939420716,32.724656120264534,2.2697942478550672,4.235811729266415,0.8401167905215041,0.6438557911197655
2,30,50,3,NA,13.833349109110799,35.05807804970185,2.3124789805678763,4.546648136004122,0.8624389946978568,0.6230268933138748
3,30,50,3,NA,13.592837600474763,32.77876593820868,2.1251155167133384,4.426286402374969,0.8468128758230337,0.6317157769205024
4,30,50,3,NA,14.272740397897781,39.85047785795639,2.537581527877864,4.845644828827093,0.8444359864630654,0.5716106779580498
1,50,50,3,NA,13.038019640993573,32.14091222447883,2.1644260305687024,4.340204983607713,0.862243325445417,0.6446870873802859
2,50,50,3,NA,8.600145993402545,41.90028405979702,1.8863809146171926,5.017168697982538,0.9058754790521331,0.559291202908291
3,50,50,3,NA,11.440362623906406,40.67254382706142,2.1758924192793505,4.9153056498915495,0.8774732155031792,0.5649394040676898
4,50,50,3,NA,9.3698990738563,40.57456422638536,2.0681626326573714,4.900915506937577,0.8967311113383953,0.5631717767880448
1,100,50,3,NA,14.092742510967685,34.370880280443515,2.431705194162167,4.450745181142156,0.8431810898365055,0.6296898065399147
2,100,50,3,NA,7.893654997308344,39.25767846275686,1.573759198469629,4.781810429419904,0.9114706621145875,0.5729414808262623
3,100,50,3,NA,7.439754401556093,39.759984570948795,1.7891078348448097,4.930305893451335,0.9149299828206073,0.5681301419949648
4,100,50,3,NA,13.13196647826502,38.97099872447598,2.642106589042017,4.762300504570901,0.9024959820262883,0.578283187443062
1,5,30,5,NA,26.853219976137485,123.01822931710011,3.6460277625937847,7.835287418257155,0.6943831686494152,0.17518938466034992
2,5,30,5,NA,29.826962852279454,38.49801335233291,4.00540965387428,4.858933853311011,0.662802836044973,0.5620460704379666
3,5,30,5,NA,37.802349288622864,39.20182029802225,4.708028185896142,4.716864981114034,0.5644147754398221,0.5599877094344531
4,5,30,5,NA,40.82297169391329,37.37116584342831,4.815278830683038,4.7753892770526685,0.5427654031544742,0.5737698883971654
1,10,30,5,NA,22.62351507434875,37.10974157760881,3.33863388158062,4.735490353856819,0.7447772841748971,0.5782650702223048
2,10,30,5,NA,21.79357518001834,34.73751028577973,3.2569974332093934,4.580944793441896,0.7550504063791348,0.6050919864904394
3,10,30,5,NA,22.12181982702735,29.83642139642311,3.3980952792156756,4.126300614413736,0.7467443697395395,0.6573718484501893
4,10,30,5,NA,24.352136531241072,36.00185916832509,3.6289162060528457,4.606280108277666,0.7206000838685396,0.5903891297808038
1,15,30,5,NA,21.05370956802009,32.93007080348321,3.2000157759186827,4.477275990841005,0.760479530578668,0.6270468027924759
2,15,30,5,NA,22.769173405384098,29.79849553159798,3.2674100856397623,4.156697794557614,0.7441231415951024,0.6573525975782348
3,15,30,5,NA,22.203714530926007,32.51854303129323,3.266191423244502,4.437609842547035,0.7461539320661634,0.6283509011417711
4,15,30,5,NA,20.165207965597876,32.24949314520878,2.971668652630404,4.2743858687841225,0.7729283242237933,0.6377165946007822
1,20,30,5,NA,21.5780345646908,34.47763801967044,3.235578180957996,4.333417165482448,0.7615305068059106,0.6130197164757801
2,20,30,5,NA,19.242171780042707,31.785346958161135,2.8377398960069966,4.2510146503627375,0.7908578488538458,0.6359281343544784
3,20,30,5,NA,17.514979390804587,30.620211845135643,2.831720690442433,4.39335715239531,0.8004543821072816,0.6558548603905299
4,20,30,5,NA,18.242268016289536,34.153071048618976,2.8983486820127182,4.525155369038667,0.7912796375947894,0.6174178871529501
1,30,30,5,NA,20.320877213734164,29.811630800637595,3.0085228691840955,4.1208802754300695,0.7666869936407141,0.6631000728164913
2,30,30,5,NA,18.143348823304112,31.190388288807064,2.8631931399533697,4.226737243163979,0.7921615293187619,0.6437391391128386
3,30,30,5,NA,18.708962907594252,34.41560380501948,2.830605805181327,4.398165411337368,0.7982109038489714,0.6146880468344007
4,30,30,5,NA,24.212381930987256,32.62836228093757,3.446318961769015,4.246623775756013,0.8018072385865472,0.64889270721527
1,50,30,5,NA,19.677720168563287,33.87731743923096,2.7633563543912434,4.4159867695104955,0.7766152484414793,0.629547551431966
2,50,30,5,NA,20.07681185522266,32.768393373408905,2.9109713073239143,4.348668297115535,0.8198515078531917,0.6411979376325885
3,50,30,5,NA,14.501021278769445,32.138828329845765,2.598804487671553,4.354996531366723,0.8348097792173788,0.6356484570207349
4,50,30,5,NA,15.899320262226677,44.35574855392006,2.8032124976591,5.273536108768845,0.8222289167886032,0.5246201764216484
1,100,30,5,NA,16.94371845938003,35.13107923638895,2.6545866501644513,4.541198276092847,0.8101590933980392,0.6155697552263085
2,100,30,5,NA,13.645254204393273,36.87882961081589,2.3404036428360513,4.633022969357993,0.8755664049478866,0.6036258285602528
3,100,30,5,NA,10.427730273512868,45.69887172760829,1.9245481878868256,5.147629062760521,0.880814165910821,0.5245875384595413
4,100,30,5,NA,19.815826234686575,41.20314762130477,3.2557607480579356,4.96621613835041,0.8752208681149979,0.56206334531906
1,5,50,5,NA,23.585225829723743,32.91442114645867,3.330228509470333,4.467074485776947,0.7346130501475079,0.6231332514088205
2,5,50,5,NA,22.718315002417622,94.76842621371246,3.3124644459452552,6.541018731104566,0.7393713353000203,0.329924846410822
3,5,50,5,NA,22.674198753734743,28.753052518851288,3.332485647279788,4.048031825152689,0.7443644948571468,0.6700112051997803
4,5,50,5,NA,26.536433540057093,95.10276318196584,3.8124747578759544,6.903983040162896,0.7014556427854326,0.2766656819509827
1,10,50,5,NA,19.58721808307744,32.30825431889854,3.0811368942415664,4.342202619444948,0.7777058660621367,0.6351900248595643
2,10,50,5,NA,18.144283118458937,33.857149126782694,2.7588080267590547,4.382503647980778,0.800843125167571,0.6205886478932358
3,10,50,5,NA,20.07790273053956,31.29129401108324,2.9460375257253553,4.117629208362844,0.7772551107353285,0.6435412234851017
4,10,50,5,NA,20.19458706257889,32.144904198275306,3.0498178859128373,4.364289595781226,0.7673870553720122,0.634001051933176
1,15,50,5,NA,19.836046344720824,36.289425823330085,2.8532851421500482,4.4688580092758965,0.7765403272441324,0.5976183309223748
2,15,50,5,NA,15.253625234823211,31.857560658930108,2.4761700545654914,4.229582637186911,0.8294959690544569,0.6433541318119076
3,15,50,5,NA,16.890117891778733,31.74818125775711,2.6119488552040773,4.275041198302855,0.8209655596016657,0.6417937180606859
4,15,50,5,NA,17.34666612792648,31.89604421330975,2.743652090581956,4.292210153721624,0.8224650910081088,0.6442858476683037
1,20,50,5,NA,18.43633802724778,31.779780711864884,2.769697651864776,4.241021033238659,0.7878039968942814,0.6456884721031542
2,20,50,5,NA,17.678493260485684,34.011787150963016,2.616324249413334,4.412319596171627,0.7962062374975537,0.6162673934140291
3,20,50,5,NA,14.488504823407053,31.43446309945222,2.298124672870682,4.2108396068427485,0.8375920126619976,0.6496734471178209
4,20,50,5,NA,16.103540597811307,35.52161300504992,2.8524954747921614,4.44923382526984,0.8289417924344221,0.6122263093381672
1,30,50,5,NA,18.994050236666034,32.110381474416315,2.9555855156390725,4.421956400142392,0.7964035112454932,0.6467670070206134
2,30,50,5,NA,13.964044088862504,32.83666383724845,2.243976929033954,4.363462197575662,0.8479694840019142,0.6438062970404149
3,30,50,5,NA,16.10328872198252,34.24784633768267,2.5155496375778026,4.202504558124895,0.8275282055996666,0.6158898139533632
4,30,50,5,NA,13.021644245597642,37.145847875835535,2.1637675347029206,4.850854323203795,0.8613460911253313,0.5950723012471582
1,50,50,5,NA,14.608472341282974,32.399090841255514,2.3049517001275635,4.273323599748772,0.8324618242022929,0.6420301390273593
2,50,50,5,NA,9.543750220020936,36.46806985329144,1.7866897938066324,4.545928139927529,0.8946795523855308,0.6011080514118372
3,50,50,5,NA,11.575614189618925,33.28268569294614,2.0450167659904332,4.303461390326894,0.8714067934559566,0.6347257478804844
4,50,50,5,NA,13.509967204524353,37.475306356005966,2.272397896902137,4.533656405795481,0.8517708758083522,0.5858383754532999
1,100,50,5,NA,12.686708319982664,34.85585471620507,2.1165999342221795,4.437730067046829,0.8662748506814913,0.6196519950745082
2,100,50,5,NA,10.038858162807342,41.6421009779332,2.1075205944806683,4.938352238085244,0.8950991925430412,0.5576092470602633
3,100,50,5,NA,7.4137674167957295,37.82784250184778,1.8140914512031427,4.76106204323845,0.919684359589088,0.5852594819014676
4,100,50,5,NA,8.064444113565633,44.96764365188187,1.8493965447353193,5.270914535276831,0.9257838722680612,0.5557550108697793
1,5,30,10,NA,42.618830401614176,34.05590468991987,4.937625404090928,4.58080672520835,0.5340791291003184,0.6132412306468127
2,5,30,10,NA,36.256400153530436,41.549633213457014,4.609700451915259,4.922851329635285,0.5871270513835483,0.528672619603042
3,5,30,10,NA,34.06924212705836,40.46745864583768,4.312049770243888,4.97199132147311,0.617490185261201,0.5436471202714971
4,5,30,10,NA,33.494735113869744,45.79911746787592,4.438112032488484,5.270626496836518,0.6151722731283861,0.4934514237908849
1,10,30,10,NA,38.60188864875522,35.59136397425414,4.647146198458042,4.751488930719354,0.5622176623627066,0.598726154619418
2,10,30,10,NA,29.59340986608328,36.33304083450949,4.095921900925304,4.802469724335749,0.659927628671626,0.5852042557934447
3,10,30,10,NA,25.154319523399568,33.4620741977001,3.6117067611460327,4.598963256004856,0.7224776934859543,0.6159957771158997
4,10,30,10,NA,24.119901303906264,40.80548653222687,3.507858334627731,4.9571444916295215,0.7222501776556197,0.5437506674154841
1,15,30,10,NA,24.221515417092707,33.53764426546163,3.574083216823471,4.560065425128574,0.7230392664883357,0.6205594207434925
2,15,30,10,NA,25.16614074894581,34.077956840772856,3.743387567997385,4.521854996887827,0.7121255995203013,0.6132639725966921
3,15,30,10,NA,22.82324132012952,32.35031533627444,3.5452896338261906,4.408674123999072,0.7371123557773951,0.6328163184369754
4,15,30,10,NA,22.368795308195274,30.961367537292222,3.3931517737090653,4.3046846029789085,0.7429014802079458,0.64377203944816
1,20,30,10,NA,23.73441678591073,32.2247879694554,3.559007684950883,4.335017205924149,0.7268442496183528,0.6312099982323172
2,20,30,10,NA,21.713173356328767,30.111884164864545,3.027322357816114,4.193105196198521,0.7512055988596339,0.6565964259284918
3,20,30,10,NA,20.560937227314547,34.77402474853326,3.114947314011684,4.40140783816715,0.7665997336161533,0.6111405739643659
4,20,30,10,NA,22.46823473963233,32.61639425450704,3.2012605373675145,4.383381779373855,0.7423018185565428,0.6258377548042098
1,30,30,10,NA,22.866824499485638,36.26062297226219,3.2251871768630918,4.738445672200256,0.7365255070273333,0.5919244749645395
2,30,30,10,NA,18.497486296947635,32.486419054050295,2.8847000355582963,4.345421734927478,0.7870717132623222,0.630044018657682
3,30,30,10,NA,19.3351508178822,33.17909173876868,3.0020642279750147,4.287464642553508,0.7788733752071979,0.6235600607059942
4,30,30,10,NA,17.275148650314918,27.41366701678106,2.8593960893581927,3.9853923129103506,0.8027879818748049,0.6874431140453533
1,50,30,10,NA,20.976097134450622,31.51236116676877,3.0838265341290976,4.261015351263595,0.7638489630867692,0.6384136861942027
2,50,30,10,NA,18.869572047224676,30.727903425545126,2.69534664294164,4.170551781743791,0.7935159341333552,0.6500432586711689
3,50,30,10,NA,16.54095139077238,32.06567500963102,2.5995928614859913,4.285471327937182,0.8155655662195089,0.6394741641099996
4,50,30,10,NA,15.896903462902788,38.13769124356155,2.6032155910460797,4.7944009619798695,0.8191781134394124,0.5933525787086945
1,100,30,10,NA,19.429197973493107,32.78475397005842,2.7979796890338378,4.303104659524112,0.7822363616351281,0.6356558419476621
2,100,30,10,NA,16.144137101233767,30.91967878261402,2.5471865135366505,4.335507351487788,0.8503340727460693,0.6510542115955639
3,100,30,10,NA,14.266099062388955,32.5689459087637,2.3660655364966456,4.38249104263382,0.8481032945319734,0.628667545340746
4,100,30,10,NA,21.39452395385456,40.56061025828827,3.462979366557301,4.908839583550998,0.8709292312730795,0.5676736961471089
1,5,50,10,NA,25.680626998641294,33.80322063867862,3.629422185091262,4.521961167187149,0.7086810231569256,0.6143273272287932
2,5,50,10,NA,30.511655032218183,143.0776729284172,4.186597755101263,8.398595319046343,0.6522776713820739,0.13046203237150955
3,5,50,10,NA,21.35764359957958,38.289394645051935,3.2568552805925077,4.80198239180101,0.7566947669969729,0.5664254060550052
4,5,50,10,NA,35.47018092778221,119.12516902355239,4.494258704496415,7.771180276379404,0.593096609397198,0.19811334821698556
1,10,50,10,NA,20.728331417336694,32.97777065982345,3.2113082234635884,4.362434254487063,0.7626899480236329,0.6259301507506851
2,10,50,10,NA,23.779528675636215,34.79962487277122,3.4070038207183595,4.431418925477905,0.7260395602371609,0.6041704135514553
3,10,50,10,NA,20.873508117327372,33.12583580381729,3.0683391637913573,4.51819029922291,0.7672119303962938,0.6244329360483581
4,10,50,10,NA,19.502255935123102,32.70686192748323,2.980769903012439,4.366742659430986,0.7761579512851041,0.6267602483323224
1,15,50,10,NA,22.06941450131027,30.889034462071038,3.197433595005962,4.357831974567859,0.7483739056876723,0.648761697086452
2,15,50,10,NA,22.096632934129165,32.95144388933155,3.228754874231104,4.402346086675268,0.7456755995559264,0.6282843359338729
3,15,50,10,NA,20.892030857131925,31.738711831534175,3.1624896647155865,4.311030019654909,0.7632309120924394,0.6384868312013304
4,15,50,10,NA,19.15771223602359,32.1509855969505,2.7877960775378017,4.210405176238908,0.7915409337114196,0.6345098393319835
1,20,50,10,NA,19.34793677977689,32.33412906659319,2.746554155093308,4.349073209647261,0.777265310895222,0.6346562335902772
2,20,50,10,NA,18.434478283936283,32.81387510718981,2.7119974648358576,4.335538312076117,0.8070562239765645,0.6378832818384647
3,20,50,10,NA,17.48709516042485,32.54204838251877,2.786152759246378,4.417688896582844,0.8099887123073157,0.6341597485002428
4,20,50,10,NA,17.63600870110145,32.55569672975182,2.7047465292388067,4.337912305645446,0.8169516302514601,0.6321954689050264
1,30,50,10,NA,20.3895537219593,34.07452949762075,2.9584079294980965,4.403962027474025,0.7661512363128222,0.6153450638834168
2,30,50,10,NA,15.031281252028528,32.28874854973641,2.488976921228778,4.293354592165957,0.8277466798290213,0.6389660688378176
3,30,50,10,NA,18.397075488029227,36.784359969238125,2.671389355910406,4.618256189794549,0.7925213927828776,0.5954289186391374
4,30,50,10,NA,13.602059154476308,34.689093317743954,2.2809101291324625,4.423057015425739,0.850400084703074,0.6139634699518397
1,50,50,10,NA,17.25718693842829,33.75959754365048,2.625786064629136,4.333271755336879,0.802562879169816,0.6240646788338193
2,50,50,10,NA,15.960501500600763,33.29300397678847,2.3204426823893325,4.369571236512972,0.8269941268928966,0.6214094207433105
3,50,50,10,NA,13.234611789486037,36.194465446446,2.1825765895120344,4.55484396520452,0.8616446233133378,0.5990639976146455
4,50,50,10,NA,12.49562997171698,39.4887788378916,2.0353783999727453,4.751022759299494,0.8570460097905227,0.5745266715886267
1,100,50,10,NA,15.141436519025111,31.728176286986734,2.293876576678374,4.235845901564396,0.8318379869294847,0.6475153967770806
2,100,50,10,NA,9.886089700795976,35.05516007660535,2.0936575031434916,4.543530106871261,0.893733526456473,0.6069505167909547
3,100,50,10,NA,10.429489348640422,38.17013385231893,2.181753294915564,4.841029662186962,0.8908843503626656,0.5844834202331717
4,100,50,10,NA,10.131264335317208,37.838740884879606,1.9649702536068383,4.7622273078922355,0.8860983800537799,0.5927561906367508
1,5,30,20,NA,37.34055452407622,84.73446813927414,4.564175411655661,7.031409376056554,0.5901498221452279,0.28670874261127843
2,5,30,20,NA,55.347657686169164,289.2769611934045,5.639767000761376,14.021263714985304,0.4581374761534261,0.014718800469786655
3,5,30,20,NA,43.6817754838441,204.59009531874221,5.0518441280319175,10.480525980585703,0.5091301100276853,0.12267245455081835
4,5,30,20,NA,476.93430098103545,132.0411586506386,19.756411052013018,8.356363740500816,0.01987875594512254,0.16286004328095113
