layers,neurons,epochs,batch.size,regularization,selection,MSE_training,MSE_CV,MAE_training,MAE_CV,R2_training,R2_CV
1,5,50,100,NA,0,44.523761959964915,78.6686562456211,4.750498906249779,6.504282222887276,0.690049924667244,0.45805452077487097
2,5,50,100,NA,0,39.948186150674445,67.61156251218674,4.4361614283728,6.011158290128657,0.7243497478837099,0.517559990766501
3,5,50,100,NA,0,67.87516762676296,68.16351938299212,5.840502657633605,6.066723479804346,0.5452626653143824,0.5132931447918003
4,5,50,100,NA,0,44.521665798440154,237.0283976515901,4.745741592566508,11.348493887015495,0.6867638718499818,0.10014920668528877
1,10,50,100,NA,0,42.236317725962,56.821187612597875,4.547627646827729,5.563073074804713,0.7118921963475089,0.5969428785638676
2,10,50,100,NA,0,39.102266411146395,54.95983320935384,4.291656349851916,5.495763828140829,0.7313035271398481,0.6087154403261976
3,10,50,100,NA,0,29.29746463619098,57.80882889540871,3.6412416833858954,5.529219934575077,0.8073045962412423,0.5892696915111981
4,10,50,100,NA,0,43.20498303245253,59.212337988702664,4.5635354836365405,5.644872992065785,0.7130477254677132,0.5860499180948135
1,20,50,100,NA,0,35.324034562389244,55.528673666291134,3.9826921938598128,5.547052952441655,0.7543461563993932,0.6052660990913462
2,20,50,100,NA,0,28.408602275539902,52.62573598818679,3.5401481157369923,5.371555698245696,0.7967382917367902,0.6327194157672887
3,20,50,100,NA,0,30.93024605208821,57.27466181609794,3.7621865603738467,5.467557504314729,0.775187816033191,0.6036551784508516
4,20,50,100,NA,0,27.83924647956592,56.82576634964402,3.4692845436302946,5.513033530015232,0.829569529694495,0.6096300152852612
1,50,50,100,NA,0,24.901753313459537,48.5646411069681,3.3512872292806457,5.13956532595728,0.8177811368132877,0.6519372414094544
2,50,50,100,NA,0,18.48491088248239,51.784482485257804,2.8702435378346323,5.341428200487366,0.861754629044641,0.6317434775556033
3,50,50,100,NA,0,13.082767756862275,54.712810839730466,2.4144225098411543,5.33052391756697,0.9009278359588315,0.6194327450125975
4,50,50,100,NA,0,15.920996308855031,58.62318952915028,2.5753690580088806,5.4896209995054015,0.9019176802233286,0.5990090844468363
1,100,50,100,NA,0,23.464689392782674,49.28298425615754,3.164869292846975,5.105158963633055,0.8314796648648191,0.654768382354877
2,100,50,100,NA,0,17.426842232428026,53.966245257577775,2.7345427019309474,5.48410454952346,0.8981565904059838,0.6178974592656784
3,100,50,100,NA,0,10.65560640996972,55.84599466789071,2.0730489277781086,5.4572379728854425,0.9215074724985941,0.6070097332738383
4,100,50,100,NA,0,13.353841040216805,54.86326638345526,2.346368854952727,5.44642223976751,0.920786356723141,0.6162908228245276
1,200,50,100,NA,0,17.751078101905716,55.136911182078485,2.8615152264997223,5.408562436199993,0.8655467534113536,0.6192920276858779
2,200,50,100,NA,0,10.632367547096937,57.61028401617991,2.165142444203863,5.618475164804081,0.9208453687575308,0.5962713460806758
3,200,50,100,NA,0,11.474912141830316,54.480164832646366,2.1249034045038075,5.499772480661977,0.9229740865759128,0.6080413911429187
4,200,50,100,NA,0,8.220641748801203,52.342058360070396,1.9074616456110582,5.288814256070405,0.9385712089102227,0.624607739707473
1,5,25,3,1,0,27.420770584869675,48.48972952872103,3.4652550979695302,5.2047038268007615,0.8061800454508546,0.6542162973448478
2,5,25,3,1,0,28.213926239087534,54.73969577330717,3.543138760378476,5.553510385085175,0.7903587304722631,0.6188928176985838
3,5,25,3,1,0,28.51522203978162,58.14478417802723,3.530266907356347,5.543196484311196,0.8141760396265514,0.5962935681648311
4,5,25,3,1,0,23.600603868532843,58.99142767794843,3.1495311872071885,5.534358181778167,0.837669677503689,0.6023869170603214
1,10,25,3,1,0,24.170188110252138,56.57077302481696,3.2195144070932686,5.601337819039955,0.8238228972092851,0.6021873832025515
2,10,25,3,1,0,20.032545362472217,55.554598598811445,2.9116467927721668,5.403536902689828,0.8600914544144622,0.6166141807284408
3,10,25,3,1,0,19.71331447347122,54.284309578695144,3.0676188633510355,5.417178857000219,0.8556366034498718,0.619890748507683
4,10,25,3,1,0,20.11953115132916,53.2563558009108,2.9825332684655743,5.252113223477265,0.8474056930831358,0.6303025582597521
1,20,25,3,1,0,20.70182296095633,54.74223369786901,2.988390337187447,5.558147163508001,0.8551090588401267,0.6269416551585922
2,20,25,3,1,0,21.712233797403655,57.66773981180362,3.038900257853246,5.618968801243169,0.8590319303846415,0.606626046505738
3,20,25,3,1,0,16.604679020166007,53.78179897122815,2.7868596783545585,5.394276823897695,0.8757174487522476,0.6186400996968058
4,20,25,3,1,0,17.05956416484929,60.51700452084999,2.7219046024878244,5.706572973563193,0.8755927261263228,0.5889221354538449
1,50,25,3,1,0,17.67685829633696,52.23430220123694,2.821288687197203,5.326023156653372,0.8686264391709075,0.633008746393475
2,50,25,3,1,0,14.87674647955738,54.46258769768428,2.595933024291583,5.365014247389287,0.8871418276320066,0.6152864038102202
3,50,25,3,1,0,22.33587883489428,62.38173706950634,3.3272457548971577,5.676123592608234,0.8862884126804349,0.5744430820984004
4,50,25,3,1,0,15.497735210472827,69.1068452532359,2.5289629653123336,6.012987827872849,0.8900273204856823,0.5334585547042223
1,100,25,3,1,0,15.831464470190307,56.95369704267418,2.632054139357526,5.625800235918048,0.8860632000062981,0.6031714946653564
2,100,25,3,1,0,28.179555300132996,63.3178019417376,3.8270142724802256,6.00212947712286,0.8995636691977981,0.5622557614389533
3,100,25,3,1,0,12.314547713780867,62.98629531684778,2.4088523492749454,5.703361472834652,0.9069282024064427,0.5692554929949702
4,100,25,3,1,0,18.058674872798157,58.0006590558141,2.836644922811438,5.665226638389482,0.8802091289209839,0.5878873788041686
1,200,25,3,1,0,18.541292194823342,56.20618195748565,2.8617035679429796,5.593869686675795,0.8828926538217791,0.6046025164503275
2,200,25,3,1,0,23.686504821212903,64.68567450032435,3.4462275945593817,5.933012833614274,0.8986078213856531,0.555431018393491
3,200,25,3,1,0,16.221947408739368,55.259568853698035,2.6737392676600216,5.5276303036064,0.9016364371081638,0.606568962920309
4,200,25,3,1,0,18.491569917063522,62.69493796960449,2.9346823694405493,5.8060237745802175,0.8770414881259307,0.563585933071121
1,5,50,3,1,0,26.765306531451714,59.46519258643189,3.3797352233701132,5.770824619225236,0.816681531916203,0.5865161860648023
2,5,50,3,1,0,26.84027926662601,61.18964629345996,3.4280947711867533,5.775011061966305,0.8241590281641797,0.5874401210141872
3,5,50,3,1,0,21.73967500522277,63.44148948683694,3.1874743697148515,5.98591083298279,0.8367947716713247,0.5763277899225067
4,5,50,3,1,0,24.756199973569846,64.53901894931803,3.2659565622468234,6.026010881043159,0.8382996205180675,0.5816372594138699
1,10,50,3,1,0,18.731918480421616,57.33010670958774,2.7625291029981853,5.638382180678658,0.8712769049309631,0.5994507191304607
2,10,50,3,1,0,21.239626077988362,64.03924737177189,2.954449903793675,6.016036673791406,0.8513812746655522,0.5766274883265335
3,10,50,3,1,0,14.305627331905484,54.91673844756728,2.4887809745380496,5.482422612748558,0.8943405380432663,0.6097482570411037
4,10,50,3,1,0,16.52176180782516,63.18083537599631,2.536201287298917,5.928522007305881,0.8858185187179513,0.5772430528146704
1,20,50,3,1,0,15.52878841057681,55.84819301653352,2.529116331469273,5.405398952027875,0.8934305001240174,0.6115089789203839
2,20,50,3,1,0,13.164310490144546,63.286000256852425,2.4176525457377513,5.811659684732463,0.9024993438834363,0.5746074390531423
3,20,50,3,1,0,13.737184551499638,63.35425309500798,2.418322187384707,5.855706802365839,0.9053062485773006,0.5625824225192738
4,20,50,3,1,0,14.035424133409661,51.91905951170344,2.52188887913437,5.289047300676048,0.897317205059948,0.6249795486626792
1,50,50,3,1,0,17.441410418080316,53.91064131848261,3.05806982101174,5.535767735385469,0.8892094723152574,0.6234502659969816
2,50,50,3,1,0,17.43101362308623,53.329610705104415,2.8863519436048297,5.417727760261867,0.9109999527203289,0.6266334138438548
3,50,50,3,1,0,10.383740710042389,61.54967020462082,2.151704830400588,5.776878336534606,0.9219900423709071,0.5668043604769408
4,50,50,3,1,0,9.495258935410549,63.254709390965196,2.0809590464249084,5.846429077927819,0.9300296566515279,0.5581134887552552
1,100,50,3,1,0,12.234072048194879,56.908095676517235,2.373576084626841,5.602627330997894,0.9076640338584232,0.6099367334212541
2,100,50,3,1,0,12.030089346543116,61.1762050415084,2.24575138201926,5.769275884640615,0.9123554937465389,0.5728203491153242
3,100,50,3,1,0,9.389499299556165,62.8605317776297,2.109321792242074,5.794239725938048,0.9317105926554472,0.5649262177483569
4,100,50,3,1,0,19.95713876405591,61.41833036416239,3.184868657953371,5.723684673016972,0.9124415869744759,0.5711900942832965
1,200,50,3,1,0,13.594095964985446,57.89854194798734,2.3821302636751343,5.659551767183454,0.8991676456486274,0.5896317488243592
2,200,50,3,1,0,17.460024890957765,65.20223962333374,2.85399220963367,5.835167020423004,0.9119267328422607,0.5533953752830484
3,200,50,3,1,0,13.055633036024046,57.190686547078506,2.5234023461018293,5.568841100183462,0.9164035787685829,0.5991807292349941
4,200,50,3,1,0,11.363614528341078,59.82065092642137,2.2223216042961034,5.708708586551674,0.9189662721642432,0.5764735515296786
1,5,25,5,1,0,35.2264621617005,123.65338673937717,3.9718729144095546,7.759755244172675,0.7848313060522801,0.3477680342891266
2,5,25,5,1,0,32.52548404930715,50.90337243372069,3.9122275871169045,5.2055913564372585,0.8026961929681746,0.6380152363978258
3,5,25,5,1,0,29.058402148791,51.29307267344346,3.509038903203067,5.2840758543033255,0.7995486142358589,0.6296810321932456
4,5,25,5,1,0,32.113400923380574,52.84072980548648,3.767972071951231,5.386756704188526,0.7754976289217647,0.6226897566377037
1,10,25,5,1,0,22.333385907653625,56.76007916311369,3.1790856179448164,5.543451515521359,0.830451840544147,0.6057265674482841
2,10,25,5,1,0,27.213907797680736,59.637865604353145,3.4304682024539104,5.661161511657743,0.7997547065562752,0.5972334278135772
3,10,25,5,1,0,22.849656219815376,59.361719684179334,3.1899324376326104,5.632161620479147,0.8536102998330607,0.5914909061707341
4,10,25,5,1,0,25.27709793506323,54.29519169346942,3.297076714178747,5.259765910157759,0.8296696127129208,0.627208366785072
1,20,25,5,1,0,21.932434357300977,53.149588492090224,3.2010644296091932,5.374026878505094,0.833974801293516,0.6366617526805795
2,20,25,5,1,0,25.266315703376137,52.638156795851415,3.4282033780669625,5.279764100151028,0.8678001210172858,0.6211813072299583
3,20,25,5,1,0,19.148907305930774,60.52606232213292,3.160358621727196,5.774533500751568,0.8628841104496044,0.5922095657694951
4,20,25,5,1,0,18.99871149420334,58.21403960969746,2.8737193241947323,5.541195877184439,0.8606265426646273,0.5937010020196712
1,50,25,5,1,0,16.950326880842713,55.7172715025917,2.671336706394567,5.573708462673577,0.8854214524802105,0.6083906939485572
2,50,25,5,1,0,14.130476250778013,60.63381635038386,2.4833927527361994,5.726592790106129,0.8947212270913956,0.5901559976442199
3,50,25,5,1,0,15.592494215972783,56.58259165625392,2.618979221432572,5.569786498855867,0.8888461874672391,0.6026302671303023
4,50,25,5,1,0,13.55433038574843,58.323747452879175,2.449507284909154,5.657602812575138,0.9036011709633982,0.6010991047497646
1,100,25,5,1,0,15.215376706226877,53.771499024972655,2.702656613423473,5.5124358277156205,0.8853111646755022,0.6157887830794971
2,100,25,5,1,0,16.182311238978585,61.74445369823177,2.713117473467518,5.706465687726404,0.8847619281477689,0.5736510934713426
3,100,25,5,1,0,13.499454787762192,55.48504422673497,2.3863262928452547,5.4659566458897935,0.9033210382305334,0.6150240183133503
4,100,25,5,1,0,22.192990671969476,59.34444936804379,3.2812989997448248,5.814662456341485,0.8994804593451561,0.5891062296917144
1,200,25,5,1,0,16.648140477594485,53.368274010289525,2.6854769939413554,5.431796872044635,0.8810328773322977,0.6202628589562464
2,200,25,5,1,0,15.45566337884156,57.192772150732665,2.586970497051324,5.539077809488498,0.888601099750515,0.5924178427521888
3,200,25,5,1,0,15.034171666934252,57.51288202968556,2.5513640047699377,5.520238114952195,0.9020603029259612,0.6009081503480981
4,200,25,5,1,0,14.192430649821723,62.034234160876174,2.4973183273573194,5.745953110197844,0.9010741310099084,0.5813732326065361
1,5,50,5,1,0,24.32061675419931,59.33883512653499,3.3705696902538773,5.871690294030317,0.8285230668307572,0.590014601447261
2,5,50,5,1,0,19.850653881216942,53.579498333588504,2.874454821799665,5.487528534102918,0.8613691972404238,0.6217579907389102
3,5,50,5,1,0,20.75641227684603,106.48832954255786,2.969556216745534,7.24186291838346,0.8485199161342416,0.37712198237526207
4,5,50,5,1,0,26.755562521436673,57.80664268823768,3.282631876275523,5.612475108895256,0.8272923540219527,0.5954840653104082
1,10,50,5,1,0,20.97913155016418,58.49030614963389,3.0297727642773715,5.6013157215442595,0.8723216230122528,0.6001081198865804
2,10,50,5,1,0,24.499362420889245,58.12387109165078,3.5055913741271345,5.535347869975239,0.8987273942623147,0.6038570255022933
3,10,50,5,1,0,19.94868286027915,51.15141125511593,2.8686540841528605,5.226288435918448,0.8739703192609302,0.6428631763280858
4,10,50,5,1,0,21.495981477597006,60.261809266935906,3.07479743169465,5.6114528288040235,0.8585727507783543,0.5974830192317176
1,20,50,5,1,0,15.065321681869044,58.723863972135625,2.6171036014417486,5.725506362984506,0.8870899581394948,0.6053285884042098
2,20,50,5,1,0,13.864611320889475,56.74715467480967,2.4023075137996615,5.5232342412481605,0.9019324187315078,0.6160734014992347
3,20,50,5,1,0,13.98819623312826,59.894582718074645,2.4017199341919877,5.693524436785523,0.9063386486414785,0.5821494011095986
4,20,50,5,1,0,13.026122354928052,63.69699370969339,2.424850882361142,5.833733552321266,0.9091366447621405,0.5746921531417513
1,50,50,5,1,0,17.469854791341522,57.095449161358644,2.8495838919507066,5.687285377708062,0.890301256080248,0.6063551796019095
2,50,50,5,1,0,9.56605008163478,63.348959960610706,2.2453502912728838,5.780538171331634,0.9302008753359033,0.5823476379865642
3,50,50,5,1,0,14.15986507241581,62.91978245396761,2.5062969053916833,5.667386331207043,0.919940425531748,0.56538913132499
4,50,50,5,1,0,9.399245207467091,60.94502418090522,2.1488849019478,5.614908796189426,0.9342636351419937,0.5705321717545934
1,100,50,5,1,0,12.317583976594879,54.947496058820995,2.3571888619834116,5.564885898925566,0.908117851710512,0.6169902590359114
2,100,50,5,1,0,21.342862207901238,55.555903823136184,3.2470351591566606,5.5131094646508965,0.9106951677504151,0.6036660296419283
3,100,50,5,1,0,10.696962361522239,57.89313313357573,2.212388801740748,5.454834149096182,0.9218978400112988,0.6126027902353285
4,100,50,5,1,0,12.872676008080601,50.312526596715934,2.4981213974786742,5.184934874939773,0.9120232940715077,0.6342807594664841
1,200,50,5,1,0,12.7817869173609,59.17167333035666,2.2837480062910767,5.75766938473567,0.9134429866634621,0.5901214843611762
2,200,50,5,1,0,11.987073456354311,61.129365691634945,2.3809167815669463,5.770464108502228,0.9175286390456182,0.5584940272639655
3,200,50,5,1,0,11.504625772599415,68.09671196614602,2.2455724561593065,5.896091073828363,0.9229331891571142,0.5365426907810027
4,200,50,5,1,0,13.109067857200499,52.38237813642742,2.473644540813147,5.326978668011313,0.9249986420487094,0.625648929100107
1,5,25,10,1,0,31.347478780615855,52.55863882688392,3.884133452855941,5.355107805950106,0.7768276361486514,0.6210930302382882
2,5,25,10,1,0,32.55644997142982,53.15374821231016,3.9019813744912564,5.345776908912297,0.7657395734471366,0.62277990735195
3,5,25,10,1,0,32.85708357803245,53.85288870326689,3.942101022803727,5.399251071425413,0.7599994576903658,0.6083469683041809
4,5,25,10,1,0,26.49835936274815,52.43796420614078,3.436464654917658,5.266075235021729,0.8031438139161662,0.632920075565517
1,10,25,10,1,0,25.665374953447547,51.333639365345064,3.440205420610136,5.317289168752802,0.8075160081796738,0.6475687809880609
2,10,25,10,1,0,27.258212298250044,52.297066609887395,3.6066638178667993,5.299534701966959,0.7941910844138271,0.6362237185846027
3,10,25,10,1,0,27.318815489713934,53.521770934589306,3.4714936337513773,5.367841480295768,0.7974453155076778,0.6227830782777599
4,10,25,10,1,0,22.793915166467556,56.8615650664232,3.1630496235785888,5.4470830638484635,0.8297417415623544,0.6097708027460824
1,20,25,10,1,0,22.882254626676094,50.96195784918526,3.2587066324557226,5.269344919131433,0.826804496662694,0.63317422272757
2,20,25,10,1,0,20.094570782768482,54.9907942766566,2.9535449000964595,5.536577713811633,0.8481092580656157,0.6114944802801889
3,20,25,10,1,0,20.85614003141943,55.433727524761395,2.980693725642406,5.447115818414701,0.858858693665725,0.6160762092792446
4,20,25,10,1,0,20.961116820653334,55.36770463847718,2.9415991609166072,5.466230220816361,0.8594792574980165,0.6137428285020841
1,50,25,10,1,0,20.662106089485732,53.09953993247572,2.971131000498769,5.339808709199551,0.8578556361288207,0.6263962715154628
2,50,25,10,1,0,16.466631371491147,56.93744317557638,2.647583453111052,5.587841604676708,0.8835797970792724,0.6040929676218387
3,50,25,10,1,0,16.54811491731227,59.78289650345273,2.78671769890705,5.7273165467926175,0.885246447503564,0.593329618337958
4,50,25,10,1,0,18.912169369442992,58.865118387536185,2.9387888281889203,5.653538257119018,0.881492787139407,0.5973241990129107
1,100,25,10,1,0,18.94408434217315,59.011000456298824,2.9111915633154144,5.5927259991323295,0.8653784596867962,0.5926678027107751
2,100,25,10,1,0,16.524442010214116,56.594850031083475,2.687486058536556,5.540368583416238,0.9051127945168203,0.6002699740413245
3,100,25,10,1,0,15.10487258539094,61.936843978892156,2.607047204323523,5.767432592064363,0.9016335911868771,0.5797979945154107
